	benignus [Clinical anchor / Course, prognosis, mechanism]	dekompenzált [Clinical anchor / Course, prognosis, mechanism]	gyógyszerrezisztens [Clinical anchor / Course, prognosis, mechanism]	iatrogén [Clinical anchor / Course, prognosis, mechanism]	idiopátiás [Clinical anchor / Course, prognosis, mechanism]	malignus [Clinical anchor / Course, prognosis, mechanism]	multifaktoriális [Clinical anchor / Course, prognosis, mechanism]	neurodegeneratív [Clinical anchor / Course, prognosis, mechanism]	terápiarezisztens [Clinical anchor / Course, prognosis, mechanism]	juvenilis [Clinical anchor / Diagnostic and procedural descriptors]	kontraindikált [Clinical anchor / Diagnostic and procedural descriptors]	patológiás [Clinical anchor / Diagnostic and procedural descriptors]	posztoperatív [Clinical anchor / Diagnostic and procedural descriptors]	szisztémás [Clinical anchor / Diagnostic and procedural descriptors]	szubklinikai [Clinical anchor / Diagnostic and procedural descriptors]	aranyos [Neutral/positive colloquial anchor / Core]	boldog [Neutral/positive colloquial anchor / Core]	békés [Neutral/positive colloquial anchor / Core]	csodálatos [Neutral/positive colloquial anchor / Core]	csodás [Neutral/positive colloquial anchor / Core]	elégedett [Neutral/positive colloquial anchor / Core]	fantasztikus [Neutral/positive colloquial anchor / Core]	isteni [Neutral/positive colloquial anchor / Core]	jó [Neutral/positive colloquial anchor / Core]	jókedvű [Neutral/positive colloquial anchor / Core]	kedves [Neutral/positive colloquial anchor / Core]	kellemes [Neutral/positive colloquial anchor / Core]	kitűnő [Neutral/positive colloquial anchor / Core]	kiváló [Neutral/positive colloquial anchor / Core]	mennyei [Neutral/positive colloquial anchor / Core]	nagyszerű [Neutral/positive colloquial anchor / Core]	nyugodt [Neutral/positive colloquial anchor / Core]	pazar [Neutral/positive colloquial anchor / Core]	pompás [Neutral/positive colloquial anchor / Core]	príma [Neutral/positive colloquial anchor / Core]	remek [Neutral/positive colloquial anchor / Core]	szép [Neutral/positive colloquial anchor / Core]	tökéletes [Neutral/positive colloquial anchor / Core]	vidám [Neutral/positive colloquial anchor / Core]	élvezetes [Neutral/positive colloquial anchor / Core]	borzalmas [Pejorative colloquial anchor / Core]	borzasztó [Pejorative colloquial anchor / Core]	bosszantó [Pejorative colloquial anchor / Core]	csúnya [Pejorative colloquial anchor / Core]	csüggesztő [Pejorative colloquial anchor / Core]	feszült [Pejorative colloquial anchor / Core]	fájdalmas [Pejorative colloquial anchor / Core]	fárasztó [Pejorative colloquial anchor / Core]	félelmetes [Pejorative colloquial anchor / Core]	förtelmes [Pejorative colloquial anchor / Core]	ideges [Pejorative colloquial anchor / Core]	idegesítő [Pejorative colloquial anchor / Core]	ijesztő [Pejorative colloquial anchor / Core]	iszonyú [Pejorative colloquial anchor / Core]	kellemetlen [Pejorative colloquial anchor / Core]	kínos [Pejorative colloquial anchor / Core]	rettenetes [Pejorative colloquial anchor / Core]	rossz [Pejorative colloquial anchor / Core]	rémes [Pejorative colloquial anchor / Core]	siralmas [Pejorative colloquial anchor / Core]	szomorú [Pejorative colloquial anchor / Core]	szörnyű [Pejorative colloquial anchor / Core]	unalmas [Pejorative colloquial anchor / Core]	undorító [Pejorative colloquial anchor / Core]	addikt [Target words / Addiction and dependency]	függő [Target words / Addiction and dependency]	toxikus [Target words / Contemporary loanwords]	depressziós [Target words / Depression]	depresszív [Target words / Depression]	hisztis [Target words / Hysteria, mania, paranoia]	mániás [Target words / Hysteria, mania, paranoia]	paranoiás [Target words / Hysteria, mania, paranoia]	abnormális [Target words / Insanity and madness]	beszámíthatatlan [Target words / Insanity and madness]	bolond [Target words / Insanity and madness]	dilis [Target words / Insanity and madness]	elmebeteg [Target words / Insanity and madness]	eszelős [Target words / Insanity and madness]	flúgos [Target words / Insanity and madness]	habókos [Target words / Insanity and madness]	hibbant [Target words / Insanity and madness]	tébolyult [Target words / Insanity and madness]	zakkant [Target words / Insanity and madness]	ütődött [Target words / Insanity and madness]	őrült [Target words / Insanity and madness]	bipoláris [Target words / Mood disorder]	autista [Target words / Neurodevelopmental]	hiperaktív [Target words / Neurodevelopmental]	kényszeres [Target words / Neurosis and compulsion]	megszállott [Target words / Neurosis and compulsion]	neurotikus [Target words / Neurosis and compulsion]	fóbiás [Target words / Panic and phobia]	pszichotikus [Target words / Psychotic spectrum]	szkizofrén [Target words / Psychotic spectrum]	traumatizált [Target words / Trauma]	traumás [Target words / Trauma]
kontraindikált [Clinical anchor / Diagnostic and procedural descriptors]	0.84770222570835	0.8898640817307159	0.9399235088794945	0.9263559668700224	0.8053488247028149	0.7955080203390725	0.8324660754344831	0.8797851317952721	0.8722554310678393	0.8358393034394588	0.0	0.8242806715290613	0.819167863409435	0.8079353102467997	0.8545648439453566	0.9280345083818423	0.9374784053733846	0.9843758148502503	1.0389796176234216	0.9998930347713979	0.9830650447754634	1.0378747307434164	1.0476295817236252	0.9309923827982672	0.9785616720030534	1.0180418479726427	0.9130145094329882	1.0112959903155794	1.0081221053170573	0.9938273287047427	1.0450702759445396	0.9604192637653941	1.0615022448547176	1.0786883926282367	0.9348541865592731	0.9986573117414426	1.0147360763004392	0.8948979628270989	0.9874212309856241	0.9305448440645135	0.9160673825265228	0.9033315783058699	0.8783097172901343	0.8964187309430428	0.9192285559911206	0.9370738174813611	0.9297724055690683	0.8292349516323547	0.9987882686492078	0.8933138077979751	0.8780002968011391	0.7963805598165729	0.9492834980366839	0.967660614601753	0.8430586066923127	0.8882374558156112	0.9821127444152485	0.8476464760884419	0.8921756432574214	0.9558239676317044	0.964719297424971	0.9475301243537462	0.8864182494299404	0.9488713556099754	0.9236317791857976	0.8674109490168551	0.7826631554323111	0.8553497910752699	0.8219842907182577	0.7995887111507956	0.8443117046347095	0.8446098549524291	0.8797178925766668	0.804203343948495	0.9358399622359735	0.8572596393831116	0.8653538225294095	1.005695360352098	0.8690475063735008	1.0022004963253284	0.9764542152716434	0.9540404480532384	0.8659999812056628	0.9078604627925647	0.968917822819919	0.8936991135766807	0.8527555809870021	0.7923526386385145	0.8561185377762303	0.973650996537387	0.7995844122440458	0.825350249168477	0.842500621315573	0.8504574731345548	0.8897145141648566	0.8191353812512615
patológiás [Clinical anchor / Diagnostic and procedural descriptors]	0.5906628523015234	0.7148585218016654	0.780289989321664	0.647629507156201	0.6351771658778147	0.4802655410781006	0.6533472507217211	0.652120340825868	0.7378207728057098	0.6743767754795982	0.8242806715290613	0.0	0.6331448638953896	0.57923543664115	0.5725679075368573	0.9982371908893336	0.9301845152874652	0.9547718816225561	0.949016734305843	0.9031677021121859	0.9936756247493551	0.9587958680516486	0.8732321270935065	0.9451281250366572	0.9355599095102558	1.0472775996236219	0.9121321729044118	0.9716021377637042	0.9787652604354125	1.0359843712157626	1.011124718230871	0.8854135934475139	1.0485980511605073	1.0924457631467128	1.0250113837716803	1.016118835430395	1.0406439449520861	0.8054082317499741	0.94951541709802	0.9317487005737557	0.8053766038196841	0.8687820438547299	0.8328364863941777	0.8685716662700494	0.8993226515845393	0.7797617451527389	0.6714906259019298	0.9245286498825445	0.8453969777613618	0.8498842756048841	0.7932975704532637	0.8007400014347028	0.6909476656959588	0.9232224066588621	0.7046319819149118	0.8259909318049863	0.8506630822797566	0.8183347811299249	0.8527807067348726	0.8935521804400746	0.8470348824144504	0.8238258250622577	0.9513454624870582	0.876053894082226	0.8737109343022037	0.7408341005741127	0.6114519394424076	0.5464896184509964	0.4377035127278681	0.7854853167765202	0.5092337430144571	0.6847230889425298	0.5359330329802234	0.7487220278872724	1.0136995112106697	0.9497448434832794	0.7608434911550512	0.898163318417891	0.9273551111302418	0.9604143794191695	0.9455704127628424	0.8621815114421794	0.8733499426564798	0.8917568124820326	0.928946011586	0.5190622882166447	0.6382447314490869	0.570480642238367	0.5393360476831903	0.9807918936439458	0.42368893426231236	0.5245300911619439	0.4171623499324958	0.6527925138972204	0.7372169364037354	0.4704536171676247
posztoperatív [Clinical anchor / Diagnostic and procedural descriptors]	0.6272447368703433	0.7044312605411095	0.8181814828339411	0.6922955871481955	0.7394257397616346	0.5364108291051914	0.7351964035323426	0.6926090877721715	0.7567850997248662	0.7805671240317048	0.819167863409435	0.6331448638953896	0.0	0.5300737754741885	0.601218945865831	1.0559387009482966	1.0174605639903014	1.0210158779391711	1.0560713735167688	1.022287562929726	1.0280849618501555	1.0368035607350523	1.011700463106798	1.0100042559927944	1.0336810736069697	1.0683333416343337	0.9483192600022742	1.0013940340500063	0.9812462562048686	0.9949085240485309	1.0970104591561896	0.9429814760014643	1.1183699958458007	1.1176558791207662	1.077316806074378	1.052251917908747	1.06046893648728	0.9933561559293871	1.0350521574346507	1.0185976604794162	0.9618813347733127	1.0032311221150962	0.983065003032243	0.9683213731522083	0.961586177265215	0.8665686013570575	0.7914053304600377	0.9377703301733297	1.0412294400566167	0.9912347924638244	0.8445630922719778	0.950616283404313	0.8917772562793682	0.9229036267376527	0.8002421840088805	0.9415277907303864	0.9576871308926167	0.922929351327587	1.011531361594298	0.9883088045256537	1.0402758006131758	0.9346651005719322	1.0707595740708407	1.0317186510790477	0.9277987027621591	0.8412616477619066	0.6639330719470882	0.6893810688048376	0.6811081906614447	0.9096740729669717	0.6576217620015923	0.8627906395703988	0.7842280087317404	0.8486243910011947	1.0716741046514966	1.0821746383483144	0.906497004006418	1.0227274462789215	1.020842222700656	1.0461194745343283	1.1011400396361806	1.0076281110119256	0.9909088985209432	0.956279435250217	1.0380580612179722	0.7414037784084466	0.7944489843029436	0.7175924618813612	0.7282019597596472	1.0503799411381354	0.7041223395801844	0.6697007017585712	0.5965744999641336	0.8019066259221549	0.8600322150339332	0.5779632954234314
szisztémás [Clinical anchor / Diagnostic and procedural descriptors]	0.499685743449502	0.6724108638655144	0.7754791492610346	0.5864149209272843	0.6277670015909655	0.4443856389446723	0.6200263759047702	0.5510908791682678	0.7181197959657576	0.6680805839743836	0.8079353102467997	0.57923543664115	0.5300737754741885	0.0	0.5099424420379559	1.029617461871504	1.105869691880632	1.0754897758536668	1.0601292733060936	0.9995589160354935	1.110033796024533	1.0333947784012083	0.9556746931236938	0.9853357906541257	1.1003734274900276	1.0853613225703993	0.9681644592445922	1.0190149897117415	0.9912255942849603	1.034839678727391	1.1385288137814147	1.0588477678029073	1.152574149140525	1.1234364296403945	1.0032247892995565	1.0801288756334255	1.1099031619341084	0.9880815084421389	1.0949585134866666	1.053234896427116	0.9974714716121016	1.017615286737532	0.9519939238399764	0.9711196416078112	1.0365879429054112	1.0240562901464447	0.8534860778635818	1.018328297385758	0.9732676458026293	0.9623686519899217	0.9213723704505826	0.9077650850112472	0.8978182378847845	0.9779563388023754	0.8117164214061083	1.052365034292075	0.9824148262257336	0.9243868479468892	1.0333418737753148	1.0978744354287484	1.0957102073017861	0.9766009114463752	1.0822160978133823	1.007077112721302	0.9132634784193211	0.8201794046810701	0.4990727601892714	0.7153636168630102	0.6714654540674061	0.912804551542273	0.6355278296182318	0.8747349032537617	0.7427294365392492	0.8593063402565472	1.0587092792632151	1.0833339768039365	0.8821854764610564	1.081855860455034	1.011304145395056	1.0840827535970199	1.071757863714922	1.0791365950905254	0.9608370260465109	0.9807990508280573	1.031020659028158	0.6322891407128893	0.8430682725247878	0.7442737132883817	0.6926426720720879	1.0318196418754595	0.6746167088561648	0.6682643015167729	0.5422304118169297	0.7666590523959786	0.9004476648799209	0.5600133212271009
szubklinikai [Clinical anchor / Diagnostic and procedural descriptors]	0.5581223370848246	0.7013441971359003	0.7338320744608624	0.6511373298585021	0.6992722251498296	0.5280387355357765	0.6713631320282558	0.5666847775971975	0.7367170793845343	0.625676247127871	0.8545648439453566	0.5725679075368573	0.601218945865831	0.5099424420379559	0.0	0.9873109827066427	0.9881817734772226	0.9995614958188693	1.0046065124648351	0.9653327545390498	1.1201449831899248	1.0280290908613738	1.024774980966907	0.9425182550933733	0.9998451930282611	1.0914669151512164	0.9418269511518066	0.9227096644875117	0.9290071576859916	1.0368975547178447	1.0541268407494593	0.9632033679059602	1.122205620710682	1.013758155873752	1.0075693608026595	1.0066081700855163	1.05596210293767	0.9338026313311172	1.0329397065084178	1.0286537927281107	0.8769556188952646	0.9873341315174914	0.9801444720182038	0.9449777608556553	0.9996457111483483	0.8693868029984302	0.8681057418283509	0.9480230133553652	0.9278210885717949	0.9408104019840922	0.8849655522348495	0.9286353941645337	0.9010963325992233	0.9766712078313817	0.7983565695725594	0.9546627262368785	0.9475261570538526	0.8688026961368281	0.9555879239193266	0.9850536561429207	1.0190388860986956	0.9036550450350491	1.0579740371292619	1.0246338610585384	0.8854407014193073	0.8697003589146651	0.5930540208256672	0.7126526788658649	0.6696666002870793	0.8689054554232198	0.6052603634224283	0.8370816677438018	0.7581590546455912	0.8717014405050576	1.0455567786403819	1.0675093156161297	0.8279375920034336	1.0117268282454417	0.9510224762722441	0.9849241393134202	1.059120500429202	0.9842902959041971	0.9128873277079583	1.0229124963352583	0.9628488324249678	0.6481128345425766	0.8324457029989996	0.7427942378336907	0.7114816509678916	1.0203535873074059	0.6657856437032537	0.6977527375696517	0.5495409019822539	0.733684918261245	0.8328749728652693	0.5317593808476189
aranyos [Neutral/positive colloquial anchor / Core]	0.9965544412059928	1.059113347324966	0.9916959254734918	0.9773321950892601	0.9608931119508262	1.0770870415089906	0.9790631975279469	0.9669124157250979	0.9858598273530726	0.9829772965931682	0.9280345083818423	0.9982371908893336	1.0559387009482966	1.029617461871504	0.9873109827066427	0.0	0.6328103807702857	0.948701482928461	0.6199446362704386	0.6523942763829892	0.8314104910383068	0.7082045324081687	0.8839094407379794	0.7214528754857981	0.5915864601060794	0.46941703789855593	0.6851104310191669	0.8499148520812199	0.9143274984455237	0.8283424028606896	0.7456840169897889	0.8413400891247262	0.7348783386184761	0.6107884490980695	0.6590440546342902	0.7310736962876389	0.4756897752093633	0.8307409483379715	0.5701998029867312	0.7301289896428064	0.7822140884993897	0.7665461361598719	0.7629146888633245	0.5807162999778962	0.9117414677361377	0.8961592515601391	0.8391787340629292	0.7877297072710888	0.7729596684396673	0.719455579667325	0.7171790636866298	0.6570424352273029	0.7603759377929684	0.8179309272992111	0.82843522038064	0.8357588099639176	0.767973384640407	0.8166601591525235	0.6493150873013268	0.8361900392307755	0.6461437741695888	0.8004138687095852	0.7350856140243522	0.6129350281800636	0.8395415111770181	1.021928061629307	1.0028884352531187	0.8831289406306078	0.9350649989441769	0.5654076663143108	0.9249441771858895	0.8349833502814231	0.9126238297893982	0.8092669711616303	0.662097497891976	0.6211764916319495	0.7793162895691443	0.7763267312861523	0.7347091848951246	0.6938618952022637	0.7284725735615754	0.7854468406522684	0.8819742132607554	0.6689103329194757	0.7803717794385939	1.069507455118602	0.8877831263058459	0.7920882867495784	1.0118989477940918	0.8150210207338511	0.8485301540395689	0.8708985627650007	0.956489481446522	0.9321546638058876	0.8975912743197542	1.015124752929402
boldog [Neutral/positive colloquial anchor / Core]	1.042037473731949	1.0392079711429423	0.9125147808011114	0.9875578111976088	1.0558171697511494	1.0651923765554803	1.0335908886003888	1.000303362230076	1.0200794354158387	0.9297954346222354	0.9374784053733846	0.9301845152874652	1.0174605639903014	1.105869691880632	0.9881817734772226	0.6328103807702857	0.0	0.6813493277071649	0.5942417684627161	0.6290359299873589	0.6283191804512119	0.7168606537459027	0.8078265071568721	0.6645794505320239	0.4862060291932292	0.6045450696949755	0.5981701190225643	0.8413893069660494	0.8665808955457925	0.6906648985030798	0.6277541972780811	0.5571168163933596	0.7756064322653683	0.6822799998752619	0.801068865879713	0.7219907628216852	0.5142979300730739	0.6919333874961164	0.48531141546118717	0.6965805118479902	0.729773887148236	0.8332758446161793	0.8642064528812176	0.7800327492992504	0.787251557601839	0.7566583831630298	0.6589138360346622	0.7104966798571417	0.761006084210027	0.7741921404512923	0.6387096200916291	0.8093086433173972	0.7935375085191345	0.7653833136436503	0.7871449453344176	0.7518479699091863	0.7031037859421168	0.7858378256887432	0.7085186961724002	0.7989823153353943	0.49090426392023756	0.6743869015713906	0.6993357713076609	0.7921915417368004	0.8882866598259379	0.9800449617738246	1.0155698924035426	0.6840689744689282	0.8249432092287784	0.688456190564918	0.8297290053283233	0.8082253407902179	0.9166964623028017	0.8299040583218772	0.6718384254069492	0.749864754421617	0.8668640800685555	0.741703591408276	0.8388267047974244	0.7237572349946768	0.820746679959969	0.6621576872775048	0.8919785422280336	0.783012357262899	0.7337774560182886	0.9686673678278349	0.9556176718284591	0.8295892814693624	0.873633971305258	0.7754579400563439	0.7904745726132477	0.8757112155703504	0.9032702108039286	0.8977267425209203	0.8714295840575751	0.9746294997207352
békés [Neutral/positive colloquial anchor / Core]	1.0214025931136541	1.0343532237027186	0.9439480864921277	0.9554741966810004	1.0103677425727895	1.0462123011716855	1.0583813096385692	1.0320298844828675	1.0408078397326952	0.9907690380473692	0.9843758148502503	0.9547718816225561	1.0210158779391711	1.0754897758536668	0.9995614958188693	0.948701482928461	0.6813493277071649	0.0	0.8622715906776639	0.8749036116313171	0.9353662926036947	0.9218598328003512	0.877127991829435	0.8146999700158974	0.7524513217861248	0.9099343805508578	0.7596718496074306	0.9528632456685511	0.9567610653690746	0.8705373973587145	0.8686851138065113	0.5606993505356347	0.9214518417874152	0.8854582976209348	0.9198601268751302	0.9277872446051191	0.8495695605060312	0.8172499564849506	0.6899029017534338	0.8867539885044389	0.809939661935267	0.9682951667327451	1.0124115928171948	0.914045535037827	0.8302588808971334	0.7197767835190864	0.8270123872173576	0.8804301456147654	0.8471334408718227	0.8188697419808425	0.894705056052857	0.969947120511949	0.8817060555941997	0.9149911684749398	0.8975568415555457	0.8497566694562126	0.8490360705750013	0.8694914727875486	0.8521317407759579	0.9216533024778857	0.8402886467221171	0.8074063991548657	0.8868057490603699	0.8556621236622615	1.057853687573826	0.9869550566198882	1.0006867909362303	0.8990515739742846	0.8442024965457439	0.9860501040567365	1.0296671652469613	0.8541914606309857	0.8637644363925241	0.932444101918402	0.9503661651356908	0.9822616923272484	0.9193267460857046	0.8375528760717699	1.0231996360681777	0.9444876671954674	0.9608083504843182	0.7945210162266342	1.0410675379595289	1.032401088565422	0.8473878721766632	0.8701048510544435	1.0494035965744588	0.9733071852770917	0.861715553175382	0.9075167822065842	0.835312940501872	1.0097321226823455	0.9421218577956831	0.9750064496005989	0.9412136448804049	1.0202996115270946
csodálatos [Neutral/positive colloquial anchor / Core]	1.0371195209961392	1.0602941161394688	1.015020965603115	0.9444018465698053	1.0361911657156655	1.070900556413717	0.9840020223094961	0.9699168481635624	1.0384130406936642	0.9252139790798439	1.0389796176234216	0.949016734305843	1.0560713735167688	1.0601292733060936	1.0046065124648351	0.6199446362704386	0.5942417684627161	0.8622715906776639	0.0	0.2618535384137406	0.919183542632876	0.29105404903600707	0.637335896302309	0.7473729076878396	0.703492054904834	0.6424046287674341	0.5439952624806741	0.5996144381147268	0.6315100199641092	0.6033788598036225	0.3271408117576675	0.7769965025848574	0.46111453698212146	0.3833251699107719	0.6897735231819968	0.4956748297296083	0.4391750985934467	0.6047435705827104	0.6102706957560945	0.6372818002607399	0.5906216273525866	0.6943163385412434	0.8007454028647288	0.7904860478076395	0.757003492681281	0.8790628260363558	0.6942979200504871	0.7688519592265104	0.5320925594039438	0.619798875847387	0.9151131352269478	0.7871207191872964	0.6542179117026734	0.6702782989599879	0.8285322365183666	0.8427151069427226	0.5508717598050955	0.8664926949329919	0.6041667123659031	0.76181665258945	0.6398443311270039	0.5724011870332221	0.7550906576908741	0.7292539676955114	0.9481058005356022	1.0387436401908525	1.0133053576393383	0.9324101570828143	0.8752942113889122	0.8805773182569319	0.9967450352034096	0.9486158877154834	0.8615270824638852	0.9562023841336841	0.7754322616398286	0.7931096808010635	0.9394582579932661	0.7571421958841266	0.8607690921136057	0.7310480965701006	0.8698106200947541	0.6437692389795648	0.9634125734534413	0.8182604945035948	0.6963196872620163	0.9952611004948292	0.9479801969469088	0.9338537728425048	0.9340384723569026	0.6989709750239448	0.9052759330436907	0.9585613625470893	0.9148900405067613	0.9823644651682699	0.8686917902577449	0.9867643502809992
csodás [Neutral/positive colloquial anchor / Core]	0.9948280259799903	0.9791333025705379	0.9566533853634279	0.8768484436921341	1.0249649072504334	1.0397606303865308	0.9654371508119434	0.933952746941768	1.0510364088455049	0.9110769270901963	0.9998930347713979	0.9031677021121859	1.022287562929726	0.9995589160354935	0.9653327545390498	0.6523942763829892	0.6290359299873589	0.8749036116313171	0.2618535384137406	0.0	0.9682593896726904	0.42394338887302685	0.6071263674237267	0.7516990558052113	0.7617986702900484	0.7057685254532622	0.6026609111512065	0.6730706681163672	0.7185006184643508	0.5686928118625989	0.47467380045690677	0.8148928716382592	0.48471618542332506	0.4075321087270122	0.7350381058749602	0.5726299269201338	0.5129668045247646	0.6468244811598026	0.6408778936470613	0.7286550535987268	0.5808911427389574	0.7947282800758914	0.7917841610904683	0.7845748868512274	0.6898152644152874	0.8732259624709365	0.682342488529078	0.8030595115557098	0.5632582194189173	0.6109430182347544	0.9050986279153687	0.8008037782184063	0.66152993077689	0.6881963174081146	0.7927926972774432	0.8027957653054545	0.5536411980702167	0.819121913489737	0.6107670061737547	0.7208262000584784	0.6275673600034433	0.5604619739154274	0.8212165078632961	0.7490217391692802	0.925350903976431	0.9619302709100613	0.9564479633631835	0.8739926419802849	0.7897101582431241	0.8617419719625592	0.9458048369954056	0.9124612486232289	0.8740015650882129	0.9158332028143102	0.779702143422027	0.8006319439388949	0.935782828177558	0.7091166920107659	0.8886079255049417	0.748675607371168	0.8659719781185957	0.6495459380756379	0.9590952550709975	0.7889584410443876	0.6963877632451105	0.9415023925094436	1.0094076093285949	0.950135386910427	0.8787075163809891	0.7307759720878071	0.8535778667281071	0.9031183938917571	0.8487813557549779	0.9876087881068263	0.8526761518439784	0.9437989174437775
elégedett [Neutral/positive colloquial anchor / Core]	1.0073901457286996	1.0975996653790057	0.9681677884897825	0.9708217680752715	1.0559276372491804	1.018269706732	1.019241151133631	1.082790613288332	1.0356410456821594	1.059574354925964	0.9830650447754634	0.9936756247493551	1.0280849618501555	1.110033796024533	1.1201449831899248	0.8314104910383068	0.6283191804512119	0.9353662926036947	0.919183542632876	0.9682593896726904	0.0	0.8525632385087554	1.0199701475619996	0.774395262208143	0.7405414317417018	0.8608618841853408	0.821406366240811	0.8359762144067129	0.8069444444455586	1.0147123649089242	0.8198280195823613	0.758246910502689	0.8598127144566224	0.9475371151677439	0.8856859521455706	0.8200186729357044	0.872428403796505	0.7779652124610577	0.8381848884378496	0.8168263187910019	0.9999535550334343	1.0055732858298074	0.8977461246879834	0.8814415808373212	1.0101501868694795	0.8186289208819213	0.9395971799199011	0.8275328111257055	0.9530495800730405	1.049121423385771	0.6985989639465153	0.8435941060832352	0.9205457225473491	1.0169804613306077	0.8657506056182741	0.8615340316761823	1.01062736653842	0.8400603286038997	0.9942437815890445	0.8240662233414413	0.783180726575877	1.0178833565831222	0.8381190363899771	0.9434061519331237	0.8949587374014492	0.9594649740034874	0.9960914814713374	0.8053606048412889	0.9615477011515272	0.858599289013362	0.9704047236162854	0.8424314663285436	0.9785737256753166	0.9100940358712855	0.9027265220724034	0.8814296915007862	0.9549694148722101	0.9711583292710113	0.9121349117877974	0.9365803224496049	0.9383778072505418	0.9809395117884329	0.949661050081863	0.8964484520295811	0.9384315265805385	1.0535870190865226	0.9760895979060041	0.9106963903656913	0.9252695584475524	0.8669380333283416	0.9263860813247852	0.9697943444037541	0.9813106355498675	0.9468853438636212	1.1068980669479862	1.012042519647877
fantasztikus [Neutral/positive colloquial anchor / Core]	1.050869282352929	1.1023581608749784	0.9745085262220763	0.9391520750773363	1.039038349554892	1.0395916437383426	0.9760840738186751	0.9815870312985551	1.0162941951616578	0.9515306592281427	1.0378747307434164	0.9587958680516486	1.0368035607350523	1.0333947784012083	1.0280290908613738	0.7082045324081687	0.7168606537459027	0.9218598328003512	0.29105404903600707	0.42394338887302685	0.8525632385087554	0.0	0.7899244447602656	0.6278976447337978	0.6964416500575353	0.7639079333629006	0.5931353417776667	0.5218599954947571	0.536590008641501	0.814939247246365	0.2944293475103533	0.8157853451655949	0.47900756056456884	0.5149516823929202	0.6404528883388001	0.34883192940234775	0.5705764926616351	0.6145474299182792	0.63285212745526	0.6059545585590302	0.5927808952653137	0.6646751411273006	0.7542482088953615	0.8002782064609151	0.759459707219851	0.8236978723506865	0.7907613980272012	0.7656291397970917	0.5049694683465156	0.7183416270567387	0.8360373731163837	0.7230405422283042	0.6249481741336559	0.6296812175964921	0.8155288290067677	0.80859569030559	0.5815193306379692	0.7920368468729242	0.6139665838135546	0.7295411625633567	0.7090591591588737	0.624551289836069	0.7222759786801591	0.7247196720351423	0.8761773517456268	1.0116698886447144	0.9639693478674285	0.843012374094254	0.8061243515921632	0.8633781714673068	0.9231695028301604	0.8327228097016898	0.8299136877324915	0.8993535586576129	0.8117019204345832	0.6896625702311696	0.8644911320067085	0.758019564422132	0.7866620854722945	0.7796317318149724	0.8695805624892203	0.7003719442339039	0.9467986602186631	0.8600654666079188	0.6193321929738935	0.9830408691525299	0.9720773639490886	0.8637348775822603	0.88761186634208	0.6620282613833604	0.890835135007592	0.952537707277402	0.8551242312969579	0.9594394940352915	0.9436050391563229	0.9721173366641431
